10 10 10 10 10 10 10 3 0
10 10 10 10 10 10 10 10 1
9 9 9 10 10 10 10 1 1
1 10 10 10 10 10 10 10 1
10 10 1 10 10 10 10 10 1
10 2 10 10 10 10 10 10 1
10 4 10 10 10 9 9 9 0
10 10 9 10 9 10 10 9 1
10 10 10 10 10 10 10 1 0
9 9 9 9 10 9 10 10 1
4 10 9 10 9 3 10 9 1
9 9 9 2 9 4 10 9 0
9 10 10 9 10 9 10 10 1
2 1 9 10 9 10 10 9 1
10 10 1 10 10 9 9 9 1
10 10 10 10 2 9 9 9 1
10 10 10 10 3 9 9 9 1
9 10 10 9 4 9 9 9 0
9 10 10 9 10 9 10 10 1
9 9 9 10 10 1 1 10 1
2 10 10 10 10 9 9 9 1
10 10 10 10 10 2 10 10 1
10 10 10 10 10 10 1 10 1
10 10 10 10 10 10 2 10 0
10 10 10 10 10 9 9 9 1
10 10 10 10 10 2 3 10 0
10 10 10 10 10 10 10 10 1
9 9 9 10 10 10 10 1 1
2 10 10 10 10 10 10 10 1
10 10 2 10 10 9 9 9 1
10 10 10 10 2 9 9 9 0
10 10 10 10 10 10 10 10 1
2 10 10 10 10 9 9 9 1
10 10 9 10 9 1 10 9 0
10 10 10 10 10 9 9 9 1
10 10 10 10 10 10 10 1 1
9 10 10 9 10 9 10 2 1
10 10 9 10 9 1 1 9 0
10 10 10 10 10 10 10 10 1
10 10 10 10 10 10 10 1 0
9 9 9 10 10 10 10 10 1
10 10 2 10 10 10 10 10 1
9 9 9 10 10 10 10 2 1
2 10 10 10 10 10 10 10 1
10 10 2 10 10 10 10 10 1
10 3 10 10 10 10 10 10 1
1 10 10 10 10 9 9 9 1
9 9 9 9 2 9 10 10 1
10 2 10 2 10 10 2 1 1
9 9 9 2 9 3 10 9 0
10 10 9 10 9 9 9 9 1
10 10 10 10 10 10 10 1 1
10 10 10 10 10 10 10 2 1
10 10 10 10 10 10 10 3 1
9 9 9 9 10 9 10 1 1
10 10 3 10 10 10 10 10 0
9 9 9 10 9 10 10 9 1
10 10 1 10 10 10 10 10 1
9 9 9 10 10 10 10 2 1
10 10 2 10 10 10 10 10 0
9 9 9 10 10 10 10 10 0
10 10 10 10 10 10 10 10 1
9 9 9 10 10 10 10 2 1
2 10 10 10 10 10 10 10 1
10 3 10 10 10 10 10 10 1
10 10 9 10 9 3 10 9 0
10 10 9 10 9 10 10 9 1
9 9 9 10 10 10 10 3 0
10 10 10 10 10 9 9 9 1
10 10 10 10 10 1 2 10 0
10 10 10 10 10 9 9 9 0
10 10 9 10 9 9 9 9 1
10 10 10 10 10 10 10 1 1
10 10 10 10 10 10 10 2 1
10 10 10 10 10 10 10 1 1
9 9 9 9 10 9 10 2 1
10 10 2 10 10 9 9 9 1
10 10 10 10 10 1 10 10 1
10 10 10 10 2 9 9 9 0
10 10 10 10 10 10 10 10 1
9 9 9 10 10 10 10 1 0
10 10 10 10 10 10 10 10 0
10 10 9 10 9 10 10 9 1
9 9 9 10 10 10 10 1 1
9 10 2 9 10 9 10 10 1
2 1 9 10 9 10 10 9 1
10 10 1 10 10 10 10 10 1
10 4 10 10 10 9 9 9 0
10 10 10 10 10 9 9 9 1
10 10 10 10 10 10 10 1 1
9 10 10 9 10 9 10 2 1
9 10 10 9 10 9 1 10 1
9 9 9 9 10 9 2 10 0
10 10 10 10 10 10 10 10 1
9 9 9 10 10 10 10 3 0
10 10 10 10 10 10 10 10 1
9 9 9 10 10 10 10 4 1
10 4 10 10 10 10 10 10 1
9 9 9 10 10 4 10 10 0
10 10 10 10 10 9 9 9 1
10 10 10 10 10 10 10 1 1
10 10 10 10 10 10 10 2 1
9 10 10 9 10 9 10 1 1
9 9 9 9 10 9 1 10 1
10 10 10 10 10 2 10 10 1
9 9 9 10 9 2 2 9 0
9 9 9 10 10 10 10 10 1
10 10 1 10 10 10 10 10 1
9 9 9 10 10 10 10 2 1
2 10 10 10 10 10 10 10 0
10 10 9 10 9 10 10 9 0
10 10 10 10 10 9 9 9 1
10 10 10 10 10 10 10 1 1
10 10 10 10 10 10 10 3 1
9 10 10 9 10 9 10 2 1
10 10 10 10 10 3 10 10 0
9 9 9 10 9 10 10 9 1
10 10 2 10 10 10 10 10 1
9 9 9 10 10 10 10 3 1
10 3 10 10 10 10 10 10 1
10 10 2 10 10 10 10 10 0
10 10 9 10 9 10 10 9 0
10 10 10 10 10 10 10 10 1
10 10 10 10 10 10 10 2 1
9 9 9 10 10 10 10 2 0
9 10 10 9 10 9 9 9 0
9 9 9 10 10 10 10 10 1
2 10 9 10 9 10 10 9 1
10 10 2 10 10 9 9 9 1
10 10 10 10 1 9 9 9 1
10 10 10 10 2 9 9 9 1
9 10 10 9 1 9 9 9 1
10 2 9 1 9 9 9 9 1
9 9 9 1 9 2 10 9 0
9 10 10 9 10 9 10 10 1
9 10 10 9 10 9 1 10 1
2 10 10 10 10 10 10 10 0
10 10 10 10 10 10 10 10 0
10 10 10 10 10 9 9 9 0
9 10 10 9 10 9 10 10 1
9 10 10 9 10 9 2 10 0
10 10 10 10 10 10 10 10 0
9 9 9 10 10 10 10 10 1
3 10 9 10 9 9 9 9 1
9 10 2 9 10 9 9 9 1
9 9 9 1 9 2 10 9 0
10 10 10 10 10 10 10 10 1
10 10 10 10 10 10 10 3 1
3 10 10 10 10 10 10 10 0
9 9 9 10 10 10 10 10 1
2 10 10 10 10 10 10 10 1
9 9 9 10 2 10 10 2 0
9 10 10 9 10 9 9 9 1
9 9 9 10 10 10 10 3 0
10 10 10 10 10 10 10 10 1
10 10 10 10 10 10 10 1 1
9 9 9 9 10 9 10 1 1
1 10 10 10 10 10 10 10 1
10 10 10 10 10 1 10 10 1
9 9 9 10 10 10 2 10 0
10 10 9 10 9 10 10 9 0
10 10 10 10 10 10 10 10 0
10 10 10 10 10 10 10 10 1
9 9 9 9 10 9 10 3 1
10 3 10 10 10 10 10 10 1
10 3 10 10 10 10 10 10 1
10 3 10 10 10 9 9 9 1
9 9 9 10 10 3 10 10 1
1 10 10 10 10 10 10 10 1
1 10 9 10 9 10 10 9 1
3 1 9 10 9 9 9 9 1
9 1 10 9 3 9 10 3 1
9 10 3 9 1 9 9 9 1
9 9 9 1 1 2 3 2 0
10 10 9 10 9 10 10 9 0
9 10 10 9 10 9 10 10 1
9 10 10 9 10 9 3 10 0
10 10 10 10 10 10 10 10 1
10 10 10 10 10 10 10 3 1
9 10 10 9 10 9 10 1 0
10 10 10 10 10 10 10 10 0
10 10 10 10 10 10 10 10 1
10 10 10 10 10 10 10 1 1
9 9 9 10 10 10 10 2 1
10 10 2 10 10 10 10 10 0
10 10 9 10 9 10 10 9 1
9 9 9 10 10 10 10 1 1
10 10 1 10 10 10 10 10 1
9 9 9 10 10 2 2 1 0
10 10 10 10 10 10 10 10 1
9 9 9 9 10 9 10 1 0
9 9 9 10 10 10 10 10 1
10 3 10 10 10 10 10 10 0
10 10 10 10 10 9 9 9 1
9 10 10 9 10 9 10 2 0
9 9 9 10 10 10 10 10 1
1 10 10 10 10 10 10 10 0
9 9 9 10 10 10 10 10 1
10 10 1 10 10 10 10 10 1
9 9 9 10 10 10 10 2 1
2 10 10 10 10 10 10 10 0
10 10 10 10 10 10 10 10 0
10 10 10 10 10 10 10 10 1
10 10 10 10 10 10 10 1 1
9 9 9 10 10 2 2 10 0
10 10 9 10 9 9 9 9 1
10 10 10 10 10 1 2 3 0
9 9 9 10 10 10 10 10 1
2 10 10 10 10 10 10 10 0
9 9 9 10 9 10 10 9 1
10 10 1 10 10 10 10 10 1
9 9 9 10 10 10 10 3 1
10 3 10 10 10 10 10 10 0
9 9 9 10 9 10 10 9 1
2 10 10 10 10 10 10 10 0
10 10 10 10 10 10 10 10 1
10 10 10 10 10 10 10 2 1
9 9 9 9 10 9 10 2 1
10 10 10 10 10 2 10 10 1
9 9 9 10 10 10 3 10 1
2 10 10 10 10 10 10 10 1
10 10 2 10 10 10 10 10 0
-1 0 0 0 0 0 0 0 1
10 10 9 10 9 10 10 9 0
10 10 10 10 10 10 10 10 1
9 10 10 9 10 9 10 4 0
10 10 10 10 10 10 10 10 1
10 10 10 10 10 10 2 10 1
10 10 10 10 10 10 3 10 1
10 10 10 10 2 10 10 3 0
9 10 10 9 10 9 10 10 1
9 10 10 9 10 9 1 10 1
9 9 9 9 10 9 1 10 1
2 10 10 10 10 10 10 10 1
10 10 9 10 9 3 10 9 1
1 10 10 2 2 10 3 10 0
10 10 9 10 9 10 10 9 1
10 10 10 10 2 10 10 10 0
10 10 10 10 10 10 10 10 1
9 10 10 9 1 9 10 10 0
9 10 10 9 10 9 10 10 1
9 10 10 9 10 9 1 10 1
9 10 10 9 10 9 1 10 0
9 9 9 9 10 9 10 10 1
1 10 10 10 10 10 10 10 0
9 9 9 10 10 10 10 10 0
10 10 10 10 10 9 9 9 1
9 10 10 9 2 9 9 9 0
10 10 10 10 10 9 9 9 0
9 9 9 9 10 9 10 10 1
2 10 10 10 10 10 10 10 1
10 10 10 10 10 3 10 10 1
1 10 10 2 3 10 3 10 1
9 9 9 10 9 3 10 9 1
10 1 9 3 9 10 10 9 1
10 10 3 10 10 10 10 10 0
10 10 10 10 10 10 10 10 1
10 10 10 10 10 10 4 10 0
9 9 9 10 10 10 10 10 1
9 9 9 10 1 10 10 2 0
10 10 10 10 10 10 10 10 1
10 10 10 10 2 10 10 10 1
9 10 10 9 2 9 10 10 1
9 9 9 10 10 2 10 10 1
10 1 10 2 10 10 10 10 1
3 10 9 10 9 10 10 9 0
10 10 10 10 10 10 10 10 1
1 10 10 10 10 9 9 9 1
10 10 9 10 9 1 10 9 0
9 9 9 10 10 10 10 10 1
9 9 9 10 1 10 10 10 0
10 10 10 10 10 10 10 10 0
9 9 9 10 10 10 10 10 1
9 9 9 10 1 10 10 10 1
9 9 9 10 1 10 10 10 1
9 9 9 9 1 9 10 10 1
1 10 9 10 9 10 10 9 1
9 9 9 1 9 10 1 9 1
10 10 1 10 10 10 10 10 1
10 10 10 10 2 10 10 10 1
10 10 10 10 2 10 10 10 1
9 10 10 9 3 9 10 10 0
10 10 9 10 9 10 10 9 1
10 10 10 10 1 10 10 10 1
10 10 10 10 1 10 10 10 1
10 10 10 10 3 10 10 10 0
10 10 10 10 10 9 9 9 0
10 10 10 10 10 10 10 10 1
10 10 10 10 2 10 10 10 1
10 10 10 10 1 10 10 10 1
9 10 10 9 1 9 10 10 1
9 9 9 10 9 2 10 9 0
9 10 10 9 10 9 10 10 1
10 10 9 10 9 4 10 9 0
9 9 9 9 10 9 10 10 1
1 10 10 10 10 10 10 10 1
9 9 9 10 10 2 10 10 1
2 10 9 10 9 10 10 9 1
9 10 2 9 10 9 10 10 1
2 10 10 10 10 10 10 10 1
9 10 3 9 10 9 9 9 1
10 3 10 1 10 9 9 9 1
10 10 1 3 2 2 10 1 1
9 1 1 9 2 9 2 10 0
10 10 10 10 10 10 10 10 0
9 9 9 10 10 10 10 10 1
9 9 9 9 1 9 10 2 0
10 10 10 10 10 10 10 10 1
10 10 10 10 10 2 10 10 1
10 10 10 10 10 2 10 10 0
10 10 9 10 9 10 10 9 0
10 10 9 10 9 10 10 9 1
10 10 10 10 1 10 10 10 1
10 10 10 10 1 10 10 10 1
10 10 10 10 1 2 1 1 0
10 10 10 10 10 10 10 10 1
9 9 9 10 10 3 10 10 1
9 10 10 9 3 9 10 10 1
9 9 9 10 1 3 3 10 0
10 10 10 10 10 10 10 10 1
10 10 10 10 10 1 10 10 1
10 10 10 10 10 2 10 10 1
9 9 9 10 10 1 10 10 1
10 10 10 10 2 10 10 2 0
10 10 10 10 10 10 10 10 1
10 10 10 10 10 1 10 10 0
10 10 10 10 10 10 10 10 1
10 10 9 10 9 1 10 9 1
10 10 10 10 1 10 10 1 1
10 10 10 10 1 10 10 10 1
10 10 10 10 1 10 10 10 1
9 10 10 9 2 9 10 10 1
10 10 10 10 3 1 1 1 0
9 9 9 10 9 10 10 9 0
10 10 10 10 10 10 10 10 0
10 10 10 10 10 10 10 10 1
10 10 9 10 9 1 10 9 1
10 10 10 10 2 10 10 1 1
10 10 10 10 2 10 10 10 1
10 10 10 10 1 10 10 10 1
10 10 10 10 2 10 10 10 0
9 9 9 10 10 10 10 10 1
10 10 3 10 10 10 10 10 1
10 10 4 10 10 10 10 10 1
10 10 10 10 10 10 10 3 0
10 10 10 10 10 10 10 10 1
10 10 10 10 10 4 10 10 1
10 10 10 10 10 2 10 10 1
10 10 10 10 10 1 10 10 1
9 9 9 10 10 1 10 10 1
10 10 10 10 10 10 10 4 0
10 10 10 10 10 10 10 10 1
10 10 10 10 10 1 10 10 1
10 10 10 10 1 10 10 10 1
10 10 10 10 1 10 10 10 1
9 9 9 10 10 3 10 10 0
10 10 10 10 10 10 10 10 1
10 10 10 10 10 4 10 10 1
9 9 9 10 10 3 10 10 1
9 10 10 9 10 9 10 4 1
9 9 9 10 10 1 10 3 1
9 10 4 9 10 9 10 10 0
9 9 9 10 10 10 10 10 1
9 9 9 10 1 10 10 10 1
9 9 9 10 1 10 10 10 1
10 10 2 10 10 10 10 10 0
9 9 9 9 10 9 10 10 1
9 1 10 9 10 9 10 10 1
9 1 10 9 10 9 10 10 1
9 9 9 10 10 2 10 10 1
9 1 4 9 10 9 10 10 1
9 1 10 9 10 9 10 10 1
9 2 10 9 10 9 10 10 1
9 2 10 9 10 9 10 10 1
9 2 10 9 10 9 10 10 1
9 2 10 9 10 9 9 9 1
4 10 10 10 10 10 10 10 0
10 10 10 10 10 10 10 10 1
10 10 10 10 10 2 10 10 1
9 9 9 10 10 2 10 10 1
10 2 10 10 10 10 10 10 0
10 10 10 10 10 10 10 10 0
10 10 10 10 10 10 10 10 1
10 10 10 10 10 2 10 10 1
10 10 9 10 9 2 10 9 1
10 10 10 10 1 10 10 1 1
10 10 10 10 2 1 2 10 0
9 9 9 10 9 10 10 9 1
9 9 9 10 1 10 10 10 0
10 10 10 10 10 10 10 10 1
10 10 10 10 10 4 10 10 1
10 10 10 10 10 2 10 10 1
10 10 10 10 10 1 10 10 0
10 10 10 10 10 10 10 10 1
10 10 10 10 10 1 10 10 1
10 10 10 10 10 2 10 10 1
9 9 9 10 10 2 10 10 1
9 9 9 10 1 3 10 3 0
10 10 10 10 10 10 10 10 0
9 10 10 9 10 9 10 10 1
10 10 10 10 10 1 10 10 1
10 10 10 10 10 1 10 10 1
10 10 10 10 10 1 10 10 0
9 9 9 10 10 10 10 10 1
10 2 10 10 10 10 10 10 0
10 10 10 10 10 10 10 10 1
10 10 10 10 10 3 10 10 0
10 10 10 10 10 9 9 9 1
10 10 10 10 10 10 10 3 0
10 10 10 10 10 10 10 10 1
10 10 9 10 9 1 10 9 1
10 10 10 10 1 10 10 10 1
10 10 10 10 10 10 10 3 0
9 10 10 9 10 9 10 10 0
10 10 10 10 10 10 10 10 1
10 10 10 10 10 1 10 10 1
10 10 9 10 9 2 10 9 1
10 10 10 10 10 3 10 10 0
9 10 10 9 10 9 10 10 1
10 10 10 10 10 1 10 10 1
10 10 10 10 10 2 10 10 1
10 10 10 10 10 2 10 10 0
9 9 9 10 10 10 10 10 0
10 10 10 10 10 10 10 10 1
10 10 10 10 10 2 10 10 1
9 10 10 9 10 9 1 1 1
10 10 10 4 10 10 10 10 1
10 10 10 10 10 3 10 10 1
10 10 9 10 9 1 10 9 1
10 10 9 10 9 10 1 9 1
9 10 10 9 10 9 3 10 0
10 10 10 10 10 10 10 10 1
10 10 10 10 10 3 10 10 1
10 10 10 10 10 2 10 10 1
10 10 10 10 10 1 10 10 1
10 10 9 10 9 3 10 9 1
10 10 10 10 10 10 10 3 1
10 10 10 10 10 1 10 2 1
10 10 10 10 10 1 10 1 1
10 10 10 10 10 1 10 3 0
9 9 9 10 10 10 10 10 1
9 1 2 9 10 9 10 10 1
9 2 10 9 10 9 10 10 0
10 10 10 10 10 10 10 10 1
10 10 10 10 10 2 10 10 0
10 10 10 10 10 10 10 10 1
10 10 9 10 9 4 10 9 0
10 10 10 10 10 10 10 10 1
10 10 10 10 10 1 10 10 1
9 9 9 10 10 2 10 10 1
10 10 10 10 1 10 10 10 1
10 10 10 10 2 10 10 10 0
9 10 10 9 10 9 10 10 1
10 10 10 10 10 2 10 10 1
10 10 10 10 10 2 10 10 1
9 9 9 10 10 1 10 10 1
10 3 2 10 10 10 10 10 0
9 9 9 10 10 10 10 10 1
10 2 10 10 10 10 10 10 1
10 10 4 10 10 10 10 10 0
9 9 9 10 10 10 10 10 1
10 2 10 10 10 10 10 10 1
10 10 3 10 10 10 10 10 0
10 10 10 10 10 10 10 10 1
10 10 10 10 10 1 10 10 1
9 9 9 10 10 2 10 10 0
10 10 10 10 10 9 9 9 0
10 10 10 10 10 10 10 10 1
10 10 10 10 10 1 10 10 0
10 10 10 10 10 9 9 9 1
10 10 10 10 10 1 10 10 1
10 10 10 10 10 2 10 10 1
10 10 10 10 1 9 9 9 1
10 10 9 10 9 2 10 9 1
10 10 10 10 3 9 9 9 0
9 10 10 9 10 9 9 9 1
10 10 10 10 10 2 10 10 1
10 10 10 10 10 2 10 10 1
10 10 10 10 10 1 10 10 1
9 9 9 10 10 2 10 10 1
2 10 10 10 10 10 10 10 1
10 2 10 10 10 10 10 10 1
10 3 10 10 10 10 10 10 0
10 10 10 10 10 9 9 9 1
10 10 10 10 10 2 10 10 0
10 10 10 10 10 10 10 10 1
10 10 10 10 10 1 10 10 1
10 10 10 10 10 2 10 2 1
10 10 10 10 10 2 10 10 0
9 9 9 10 9 10 10 9 1
9 9 9 10 1 10 10 10 1
9 9 9 10 1 10 10 10 1
9 9 9 10 1 10 10 10 1
9 9 9 10 1 10 10 10 1
9 9 9 10 1 10 10 10 1
10 10 10 10 2 10 10 1 0
9 10 10 9 10 9 10 10 0
10 10 10 10 10 10 10 10 1
10 10 10 10 2 4 2 1 0
10 10 10 10 10 10 10 10 1
10 10 9 10 9 2 10 9 0
10 10 10 10 10 10 10 10 1
10 10 10 10 10 1 10 10 1
10 10 10 10 10 2 10 10 1
10 10 10 10 10 3 10 10 0
10 10 10 10 10 10 10 10 0
10 10 10 10 10 9 9 9 0
10 10 10 10 10 9 9 9 1
10 10 10 10 10 1 10 10 1
10 10 10 10 10 1 10 10 1
10 10 10 10 10 1 10 10 1
10 10 10 10 10 1 10 10 1
10 10 10 10 10 2 10 10 1
10 10 10 10 10 2 10 10 1
10 10 10 10 1 9 9 9 1
10 10 10 10 1 2 1 1 0
-1 1 1 1 0 0 0 0 1
10 10 10 10 1 2 1 1 0
10 10 10 10 10 10 10 10 1
10 10 1 10 10 10 10 10 1
10 10 1 10 10 10 10 10 1
10 10 2 10 10 9 9 9 1
10 1 10 1 10 10 10 10 1
10 10 10 10 10 10 10 2 1
10 10 1 10 10 10 10 10 1
10 10 2 10 10 10 10 10 1
10 2 10 2 10 10 10 10 1
10 10 10 10 10 10 10 2 1
9 10 10 9 10 9 10 2 1
10 10 10 10 10 10 10 1 1
10 10 10 10 10 10 10 1 1
10 10 2 10 10 10 10 10 1
10 10 10 10 10 10 10 2 1
10 10 10 10 10 10 10 2 1
9 10 2 9 10 9 9 9 1
2 10 9 10 9 10 10 9 1
10 10 10 10 10 10 2 10 1
9 9 9 10 10 10 3 10 0
9 9 9 10 10 10 10 10 1
1 10 10 10 10 10 10 10 1
10 10 2 10 10 10 10 10 1
9 10 3 9 10 9 10 10 1
3 10 10 10 10 10 10 10 0
9 9 9 10 10 10 10 10 0
10 10 10 10 10 10 10 10 0
10 10 10 10 10 10 10 10 1
10 10 2 10 10 10 10 10 1
10 10 1 10 10 10 10 10 1
10 10 1 10 10 10 10 10 1
10 2 10 1 10 10 10 10 0
10 10 10 10 10 10 10 10 1
10 10 3 10 10 10 10 10 0
10 10 10 10 10 10 10 10 1
10 10 1 10 10 10 10 10 1
9 10 10 9 10 9 1 1 0
